county_fips,per_smokin,pred_outcome
48091,12.9,12.850077152252197
51145,12.6,14.48313570022583
40057,15.7,19.569222450256348
42105,18.2,19.70815658569336
05149,21.0,21.995391845703125
05137,21.8,22.471267700195312
34013,12.3,13.850462436676025
18031,17.2,18.516119956970215
20047,16.2,18.3755464553833
27005,14.2,15.930070400238037
29219,19.9,19.039142608642578
29223,21.9,25.59537982940674
18129,15.3,16.16627311706543
19185,20.9,21.44284439086914
24005,12.2,12.868323802947998
27045,16.0,15.524878025054932
30057,14.4,14.717343807220459
47115,19.5,22.632089614868164
56033,14.2,14.886474609375
06103,15.5,18.267045974731445
12111,14.6,16.025774002075195
13223,15.4,15.503754138946533
20169,16.6,15.229340553283691
20203,15.1,15.209868431091309
21187,20.5,22.049650192260742
30101,19.9,17.439486980438232
31089,15.6,15.367576599121094
40153,18.5,17.01432991027832
47037,18.1,14.779554843902588
48187,12.0,14.493959903717041
51157,16.5,13.169687747955322
54083,20.1,20.69878387451172
53073,10.8,13.691593647003174
29085,23.4,22.141674041748047
41031,16.3,17.72012710571289
48179,19.6,18.90801429748535
49033,9.7,17.15408229827881
49001,9.8,16.37192153930664
51735,11.2,12.087915897369385
55073,13.9,15.294103145599365
28099,23.3,22.66467571258545
35006,22.9,22.399855613708496
08021,13.8,16.844839096069336
20113,14.0,14.490067958831787
27119,14.6,16.668651580810547
38075,16.1,15.858201026916504
46137,29.6,35.03798866271973
47121,19.1,21.757944107055664
51610,7.6,9.265738010406494
01023,20.2,20.70930767059326
08095,16.2,16.393141269683838
35023,16.3,19.601438522338867
01111,18.9,20.083186149597168
12009,13.1,15.216511726379395
13181,16.0,19.289779663085938
20119,16.8,16.988131523132324
21147,25.9,30.113850593566895
28059,16.6,18.489026069641113
40025,13.2,16.340848922729492
38103,13.8,15.660338878631592
21051,27.0,28.638501167297363
37007,19.4,23.4054536819458
19007,18.8,19.7169246673584
21205,18.5,21.890191078186035
22017,19.4,19.348626136779785
21065,25.3,26.689550399780273
16045,13.1,17.489617347717285
19187,13.9,17.4821834564209
13259,20.8,22.469846725463867
13245,17.7,18.552682876586914
21085,21.3,24.42289924621582
31015,14.9,17.283907890319824
04023,12.4,17.891575813293457
10005,13.7,14.29770803451538
16041,16.5,17.08833885192871
20033,14.7,15.664361000061035
23027,14.3,15.065826416015625
26019,15.7,14.6494722366333
36047,11.8,15.827983379364014
41009,17.2,16.856265544891357
01031,14.4,18.3258056640625
48141,14.0,15.926420211791992
56045,17.6,17.656487464904785
01073,14.6,16.296207427978516
06085,8.9,8.421085834503174
16013,10.0,13.369651317596436
37059,15.2,17.118584632873535
21201,23.0,24.299777030944824
