county_fips,per_heartD,pred_outcome
55019,8.2,7.621030569076538
13147,8.3,8.623309135437012
31111,8.0,7.250880718231201
21037,,6.247662544250488
26027,8.3,7.958127498626709
36111,6.8,6.912006139755249
18125,8.4,8.279619693756104
18173,6.3,6.471029996871948
46073,8.9,8.88512659072876
12015,10.7,8.369246482849121
13111,10.2,9.50719928741455
19159,7.7,8.057732582092285
22125,6.9,6.477733373641968
28147,9.0,9.220718383789062
30061,9.1,9.70573902130127
34021,5.4,5.447905778884888
45011,9.2,9.001475811004639
47095,9.8,8.898241996765137
49009,8.9,6.521884441375732
39043,8.3,7.785510063171387
12013,9.2,8.377524375915527
16011,6.5,6.348239898681641
18071,7.3,7.034438610076904
20015,6.2,6.0594093799591064
40137,8.8,8.4392409324646
27145,6.1,5.949657678604126
29117,7.8,8.444657325744629
40031,6.6,6.3830108642578125
38093,7.3,7.314274787902832
45067,9.5,9.38024091720581
48115,7.0,7.119640827178955
08009,9.6,9.062395572662354
55085,8.6,7.817196607589722
40071,8.6,8.097527980804443
51037,9.9,9.335933685302734
42109,,7.11077618598938
16055,6.7,6.861336708068848
17023,7.3,7.222486972808838
27151,8.6,7.889800071716309
38071,8.1,7.207695245742798
28061,9.1,9.344635009765625
17085,8.5,7.709296464920044
18077,7.5,7.568630695343018
29163,8.3,7.902403116226196
36055,6.3,6.216410398483276
36063,7.0,7.390372276306152
47167,7.0,6.922161102294922
51121,5.3,4.787023067474365
55091,7.9,7.765722036361694
05079,7.6,7.710131406784058
16061,10.4,9.112926006317139
39055,7.4,6.922189712524414
21067,,5.694925546646118
27061,8.3,8.383183479309082
28145,7.7,7.535768747329712
30095,7.3,7.717836618423462
42047,,8.047895908355713
21041,,8.182072162628174
47023,7.5,8.11789870262146
51685,5.3,4.627019882202148
48481,7.3,7.407549142837524
54091,9.0,8.58091688156128
55065,7.9,7.152079343795776
29083,9.1,9.00424337387085
30099,7.8,8.087116241455078
31025,6.4,6.16752815246582
48405,11.9,10.750142574310303
26145,8.0,7.7173011302948
28077,9.6,8.666903972625732
20035,7.4,7.532790422439575
12017,11.1,8.722557067871094
13281,10.1,8.98587942123413
25023,6.2,5.84666633605957
26153,10.3,10.152583122253418
28095,8.6,8.41719388961792
34015,5.4,5.766119956970215
39039,7.6,7.268373489379883
42085,,8.327344417572021
51051,10.6,10.485259532928467
01053,9.5,8.854363441467285
01039,9.2,9.146183490753174
13101,6.6,7.573754072189331
17003,10.2,10.183953762054443
27169,6.1,6.1977667808532715
34031,6.1,5.927995681762695
38087,10.3,8.158020496368408
42105,,9.007855415344238
45005,9.1,9.327927112579346
16043,6.6,6.8257527351379395
17069,9.3,9.090065956115723
18123,7.7,7.420803070068359
27031,8.1,8.218479633331299
49033,7.3,7.35000467300415
51185,9.3,9.343652725219727
53063,6.0,5.679107189178467
37181,8.3,8.509627342224121
05071,8.9,8.121198654174805
08051,4.6,5.025814056396484
12107,10.8,8.806264877319336
18079,7.8,7.393348455429077
40109,6.7,6.039441108703613
28115,7.2,7.102020025253296
21175,,8.74920654296875
31019,5.9,5.6642374992370605
27079,6.5,6.487452983856201
37125,7.3,7.3678553104400635
45047,7.5,7.360402345657349
49035,4.4,4.392285346984863
48297,8.5,8.826378345489502
56015,8.0,7.573482513427734
47161,8.0,8.604498386383057
01021,7.6,7.834798574447632
04021,6.9,7.487783193588257
13177,5.5,5.540855407714844
13109,8.0,8.425275325775146
19117,8.7,8.26904582977295
21211,,6.547776222229004
27087,9.7,9.223951816558838
29167,8.1,8.092132091522217
30037,10.6,9.450654983520508
38069,8.0,8.09484314918518
48067,8.7,9.067440509796143
21111,,6.677359580993652
48339,5.3,5.270448684692383
48075,6.3,6.599609375
56003,8.2,8.00217080116272
48489,7.7,7.652582883834839
21167,,7.809776782989502
21117,,5.949236869812012
13117,4.6,4.504920482635498
26131,11.6,10.452048778533936
27003,5.7,5.372858285903931
28103,9.2,9.428729057312012
01029,8.4,8.681440830230713
42015,,8.087854862213135
29061,9.1,9.064696788787842
21235,,7.945760250091553
42115,,8.554660320281982
48163,6.2,6.226124048233032
45023,8.3,8.36381483078003
48217,7.8,8.094688177108765
47031,7.9,7.692671060562134
46083,5.1,4.891454458236694
25025,4.8,4.678433418273926
48005,7.9,7.324896812438965
48007,9.1,9.024796485900879
42017,,6.380078077316284
19007,9.6,9.010769367218018
21205,,7.113004446029663
17019,5.0,5.062768220901489
35003,12.4,11.410588264465332
17167,6.6,6.252731084823608
35039,8.4,8.046976089477539
35031,9.5,8.494614124298096
38055,8.1,8.127905130386353
37195,8.6,7.797970533370972
19191,7.0,6.8302507400512695
51107,4.2,3.9706246852874756
47075,9.4,9.32104778289795
53019,10.0,9.321781635284424
37007,8.8,8.499897480010986
21209,,5.635921478271484
13299,8.4,8.210939407348633
48341,6.5,5.910848140716553
17001,7.3,7.218142747879028
26053,10.3,9.313441276550293
